Абадана,Абадану,Абадана,Абаданом,об Абадане,в Абадане,ЕдинМуж
Тревизо,Тревизо,Тревизо,Тревизо,о Тревизо,в Тревизо,ЕдинСред,Тревизо,Тревизо,Тревизо,Тревизо,Тревизо,о Тревизо,в Тревизо
Трежи Кэй,Треже Кэй,Трежу Кэй,Трежей Кэй,о Треже Кэй,в Треже Кэй,ЕдинЖен,Трежи Кэй,Треж Кэй,Трежам Кэй,Трежи Кэй,Трежами Кэй,о Трежах Кэй,в Трежах Кэй
Программа не может просклонять это словосочетание.
Трелью,Трелью,Трелью,Трелью,о Трелью,в Трелью,ЕдинМуж,Трелью,Трелью,Трелью,Трелью,Трелью,о Трелью,в Трелью
Мерсера Каунти,Мерсеру Каунти,Мерсера Каунти,Мерсером Каунти,о Мерсере Каунти,в Мерсере Каунти,ЕдинМуж,Мерсеры Каунти,Мерсеров Каунти,Мерсерам Каунти,Мерсеров Каунти,Мерсерами Каунти,о Мерсерах Каунти,в Мерсерах Каунти
Трентона,Трентону,Трентона,Трентоном,о Трентоне,в Трентоне,ЕдинМуж,Трентоны,Трентонов,Трентонам,Трентонов,Трентонами,о Трентонах,в Трентонах
Треса-Арройоса,Тресу-Арройосу,Треса-Арройоса,Тресом-Арройосом,о Тресе-Арройосе,в Тресе-Арройосе,ЕдинМуж,Тресы-Арройосы,Тресов-Арройосов,Тресам-Арройосам,Тресов-Арройосов,Тресами-Арройосами,о Тресах-Арройосах,в Тресах-Арройосах
Дея Легионари,Дею Легионари,Дея Легионари,Деем Легионари,о Дее Легионари,в Дее Легионари,ЕдинМуж,Деи Легионари,Деев Легионари,Деям Легионари,Деев Легионари,Деями Легионари,о Деях Легионари,в Деях Легионари
Тринидада,Тринидаду,Тринидада,Тринидадом,о Тринидаде,в Тринидаде,ЕдинМуж,Тринидады,Тринидадов,Тринидадам,Тринидадов,Тринидадами,о Тринидадах,в Тринидадах
Тринидада,Тринидаду,Тринидада,Тринидадом,о Тринидаде,в Тринидаде,ЕдинМуж,Тринидады,Тринидадов,Тринидадам,Тринидадов,Тринидадами,о Тринидадах,в Тринидадах
Клейята,Клейяту,Клейята,Клейятом,о Клейяте,в Клейяте,ЕдинМуж,Клейяты,Клейятов,Клейятам,Клейятов,Клейятами,о Клейятах,в Клейятах
Триполей,Триполям,Триполи,Триполями,о Триполях,в Триполях,Множ
Тролльхеттана,Тролльхеттану,Тролльхеттан,Тролльхеттаном,о Тролльхеттане,в Тролльхеттане,ЕдинМуж,Тролльхеттаны,Тролльхеттанов,Тролльхеттанам,Тролльхеттаны,Тролльхеттанами,о Тролльхеттанах,в Тролльхеттанах
Тромбетаса,Тромбетасу,Тромбетаса,Тромбетасом,о Тромбетасе,в Тромбетасе,ЕдинМуж,Тромбетасы,Тромбетасов,Тромбетасам,Тромбетасов,Тромбетасами,о Тромбетасах,в Тромбетасах
Тромсо Лангнес,Тромсо Лангнес,Тромсо Лангнес,Тромсо Лангнес,о Тромсо Лангнес,в Тромсо Лангнес,ЕдинЖен,Тромсо Лангнес,Тромсо Лангнес,Тромсо Лангнес,Тромсо Лангнес,Тромсо Лангнес,о Тромсо Лангнес,в Тромсо Лангнес
Вернеса,Вернесу,Вернеса,Вернесом,о Вернесе,в Вернесе,ЕдинМуж,Вернесы,Вернесов,Вернесам,Вернесов,Вернесами,о Вернесах,в Вернесах
Труа-Ривьере,Труа-Ривьере,Труа-Ривьере,Труа-Ривьере,о Труа-Ривьере,в Труа-Ривьере,ЕдинСред,Труа-Ривьере,Труа-Ривьере,Труа-Ривьере,Труа-Ривьере,Труа-Ривьере,о Труа-Ривьере,в Труа-Ривьере
Трухильо,Трухильо,Трухильо,Трухильо,о Трухильо,в Трухильо,ЕдинМуж,Трухильо,Трухильо,Трухильо,Трухильо,Трухильо,о Трухильо,в Трухильо
Тувумбы,Тувумбе,Тувумбу,Тувумбой,о Тувумбе,в Тувумбе,ЕдинЖен,Тувумбы,Тувумб,Тувумбам,Тувумбы,Тувумбами,о Тувумбах,в Тувумбах
Тузлы Интернешнл,Тузле Интернешнл,Тузлу Интернешнл,Тузлой Интернешнл,о Тузле Интернешнл,в Тузле Интернешнл,ЕдинЖен,Тузлы Интернешнл,Тузел Интернешнл,Тузлам Интернешнл,Тузлы Интернешнл,Тузлами Интернешнл,о Тузлах Интернешнл,в Тузлах Интернешнл
Туя-Хоа,Тую-Хоа,Туй-Хоа,Туем-Хоа,о Туе-Хоа,в Туе-Хоа,ЕдинМуж,Туи-Хоа,Туев-Хоа,Туям-Хоа,Туи-Хоа,Туями-Хоа,о Туях-Хоа,в Туях-Хоа
Туксона Интернешнл,Туксону Интернешнл,Туксон Интернешнл,Туксоном Интернешнл,о Туксоне Интернешнл,в Туксоне Интернешнл,ЕдинМуж,Туксоны Интернешнл,Туксонов Интернешнл,Туксонам Интернешнл,Туксоны Интернешнл,Туксонами Интернешнл,о Туксонах Интернешнл,в Туксонах Интернешнл
Бенха Матиенцо,Бенху Матиенцо,Бенха Матиенцо,Бенхом Матиенцо,о Бенхе Матиенцо,в Бенхе Матиенцо,ЕдинМуж,Бенхи Матиенцо,Бенхов Матиенцо,Бенхам Матиенцо,Бенхов Матиенцо,Бенхами Матиенцо,о Бенхах Матиенцо,в Бенхах Матиенцо
Тукуруи,Тукуруи,Тукуруи,Тукуруи,о Тукуруи,в Тукуруи,ЕдинЖен,Тукуруи,Тукуруи,Тукуруи,Тукуруи,Тукуруи,о Тукуруи,в Тукуруи
Тулейра,Тулейру,Тулейра,Тулейром,о Тулейре,в Тулейре,ЕдинМуж,Тулейры,Тулейров,Тулейрам,Тулейров,Тулейрами,о Тулейрах,в Тулейрах
Туль Лодж,Тулям Лодж,Туль Лодж,Тулями Лодж,о Тулях Лодж,в Тулях Лодж,Множ
Иереса,Иересу,Иереса,Иересом,об Иересе,в Иересе,ЕдинМуж,Иересы,Иересов,Иересам,Иересов,Иересами,об Иересах,в Иересах
Бланьяка,Бланьяку,Бланьяка,Бланьяком,о Бланьяке,в Бланьяке,ЕдинМуж,Бланьяки,Бланьяков,Бланьякам,Бланьяков,Бланьяками,о Бланьяках,в Бланьяках
Монтодрана,Монтодрану,Монтодрана,Монтодраном,о Монтодране,в Монтодране,ЕдинМуж,Монтодраны,Монтодранов,Монтодранам,Монтодранов,Монтодранами,о Монтодранах,в Монтодранах
Тулума,Тулуму,Тулума,Тулумом,о Тулуме,в Тулуме,ЕдинМуж,Тулумы,Тулумов,Тулумам,Тулумов,Тулумами,о Тулумах,в Тулумах
Тумбеса,Тумбесу,Тумбес,Тумбесом,о Тумбесе,в Тумбесе,ЕдинМуж,Тумбесы,Тумбесов,Тумбесам,Тумбесы,Тумбесами,о Тумбесах,в Тумбесах
Картхейджа,Картхейджу,Картхейдж,Картхейджем,о Картхейдже,в Картхейдже,ЕдинМуж,Картхейджи,Картхейджей,Картхейджам,Картхейджи,Картхейджами,о Картхейджах,в Картхейджах
Тунси,Тунси,Тунси,Тунси,о Тунси,в Тунси,ЕдинЖен,Тунси,Тунси,Тунси,Тунси,Тунси,о Тунси,в Тунси
Лемонса Мунисипал,Лемонсу Мунисипал,Лемонса Мунисипал,Лемонсом Мунисипал,о Лемонсе Мунисипал,в Лемонсе Мунисипал,ЕдинМуж,Лемонсы Мунисипал,Лемонсов Мунисипал,Лемонсам Мунисипал,Лемонсов Мунисипал,Лемонсами Мунисипал,о Лемонсах Мунисипал,в Лемонсах Мунисипал
Сента-Симфорьена,Сенту-Симфорьену,Сента-Симфорьена,Сентом-Симфорьеном,о Сенте-Симфорьене,в Сенте-Симфорьене,ЕдинМуж,Сенты-Симфорьены,Сентов-Симфорьенов,Сентам-Симфорьенам,Сентов-Симфорьенов,Сентами-Симфорьенами,о Сентах-Симфорьенах,в Сентах-Симфорьенах
Тураифа,Тураифу,Тураифа,Тураифом,о Тураифе,в Тураифе,ЕдинМуж,Тураифы,Тураифов,Тураифам,Тураифов,Тураифами,о Тураифах,в Тураифах
Турбата,Турбату,Турбат,Турбатом,о Турбате,в Турбате,ЕдинМуж,Турбаты,Турбатов,Турбатам,Турбаты,Турбатами,о Турбатах,в Турбатах
Читты Ди Торино,Читте Ди Торино,Читту Ди Торино,Читтой Ди Торино,о Читте Ди Торино,в Читте Ди Торино,ЕдинМуж
Туркменабада,Туркменабаду,Туркменабада,Туркменабадом,о Туркменабаде,в Туркменабаде,ЕдинМуж,Туркменабады,Туркменабадов,Туркменабадам,Туркменабадов,Туркменабадами,о Туркменабадах,в Туркменабадах
Туркменбаши,Туркменбаши,Туркменбаши,Туркменбаши,о Туркменбаши,в Туркменбаши,ЕдинМуж,Туркменбаши,Туркменбаши,Туркменбаши,Туркменбаши,Туркменбаши,о Туркменбаши,в Туркменбаши
Турку,Турку,Турку,Турку,о Турку,в Турку,ЕдинМуж,Турку,Турку,Турку,Турку,Турку,о Турку,в Турку
Вана Де Граафа,Вану Де Граафу,Вана Де Граафа,Ваном Де Граафом,о Ване Де Граафе,в Ване Де Граафе,ЕдинМуж
Ллано Сан,Ллано Сан,Ллано Сан,Ллано Сан,о Ллано Сан,в Ллано Сан,ЕдинМуж,Ллано Сан,Ллано Сан,Ллано Сан,Ллано Сан,Ллано Сан,о Ллано Сан,в Ллано Сан
Тюмени,Тюмени,Тюмень,Тюменью,о Тюмени,в Тюмени,ЕдинЖен,Тюмени,Тюменей,Тюменям,Тюмени,Тюменями,о Тюменях,в Тюменях
Туссуса Ле Нобля,Туссусу Ле Ноблю,Туссуса Ле Нобля,Туссусом Ле Ноблём,о Туссусе Ле Нобле,в Туссусе Ле Нобле,ЕдинМуж
Тяньцзинь,Тяньцзинь,Тяньцзинь,Тяньцзинь,о Тяньцзинь,в Тяньцзинь,ЕдинЖен,Тяньцзинь,Тяньцзинь,Тяньцзинь,Тяньцзинь,Тяньцзинь,о Тяньцзинь,в Тяньцзинь
Вестчестера-Каунти,Вестчестеру-Каунти,Вестчестер-Каунти,Вестчестером-Каунти,о Вестчестере-Каунти,в Вестчестере-Каунти,ЕдинМуж,Вестчестеры-Каунти,Вестчестеров-Каунти,Вестчестерам-Каунти,Вестчестеры-Каунти,Вестчестерами-Каунти,о Вестчестерах-Каунти,в Вестчестерах-Каунти
Уайтхорса,Уайтхорсу,Уайтхорса,Уайтхорсом,об Уайтхорсе,в Уайтхорсе,ЕдинМуж,Уайтхорсы,Уайтхорсов,Уайтхорсам,Уайтхорсов,Уайтхорсами,об Уайтхорсах,в Уайтхорсах
Уануко,Уануко,Уануко,Уануко,об Уануко,в Уануко,ЕдинМуж
Убе,Убе,Убе,Убе,об Убе,в Убе,ЕдинМуж,Убе,Убе,Убе,Убе,Убе,об Убе,в Убе
Уберабы,Уберабе,Уберабу,Уберабой,об Уберабе,в Уберабе,ЕдинЖен,Уберабы,Убераб,Уберабам,Убераб,Уберабами,об Уберабах,в Уберабах
Эдуардо Гомеса,Эдуардо Гомесу,Эдуардо Гомеса,Эдуардо Гомесом,об Эдуардо Гомесе,в Эдуардо Гомесе,ЕдинМуж
Муанга Убон,Муангу Убон,Муанга Убон,Муангом Убон,о Муанге Убон,в Муанге Убон,ЕдинМуж,Муанги Убон,Муангов Убон,Муангам Убон,Муангов Убон,Муангами Убон,о Муангах Убон,в Муангах Убон
Уагадугу,Уагадугу,Уагадугу,Уагадугу,об Уагадугу,в Уагадугу,ЕдинСред,Уагадугу,Уагадугу,Уагадугу,Уагадугу,Уагадугу,об Уагадугу,в Уагадугу
Угерске-Градиште,Угерске-Градиште,Угерске-Градиште,Угерске-Градиште,об Угерске-Градиште,в Угерске-Градиште,ЕдинМуж,Угерске-Градиште,Угерске-Градиште,Угерске-Градиште,Угерске-Градиште,Угерске-Градиште,об Угерске-Градиште,в Угерске-Градиште
Дабка,Дабку,Дабок,Дабком,о Дабке,в Дабке,ЕдинМуж,Дабки,Дабков,Дабкам,Дабки,Дабками,о Дабках,в Дабках
Волкела,Волкелу,Волкела,Волкелом,о Волкеле,в Волкеле,ЕдинМуж,Волкелы,Волкелов,Волкелам,Волкелов,Волкелами,о Волкелах,в Волкелах
Леса-Ангадеса,Лесу-Ангадесу,Лес-Ангадес,Лесом-Ангадесом,о Лесе-Ангадесе,в Лесу-Ангадесе,ЕдинМуж,Леса-Ангадесы,Лесов-Ангадесов,Лесам-Ангадесам,Леса-Ангадесы,Лесами-Ангадесами,о Лесах-Ангадесах,в Лесах-Ангадесах
Хасанудина,Хасанудину,Хасанудина,Хасанудиным,о Хасанудине,в Хасанудине,ЕдинМуж
Эйрфилда,Эйрфилду,Эйрфилда,Эйрфилдом,об Эйрфилде,в Эйрфилде,ЕдинМуж,Эйрфилды,Эйрфилдов,Эйрфилдам,Эйрфилдов,Эйрфилдами,об Эйрфилдах,в Эйрфилдах
Удона-Тхани,Удону-Тхани,Удона-Тхани,Удоном-Тхани,об Удоне-Тхани,в Удоне-Тхани,ЕдинМуж,Удоны-Тхани,Удонов-Тхани,Удонам-Тхани,Удонов-Тхани,Удонами-Тхани,об Удонах-Тхани,в Удонах-Тхани
Слаулина Филда,Слаулину Филду,Слаулина Филда,Слаулиным Филдом,о Слаулине Филде,в Слаулине Филде,ЕдинМуж
Уильямса-Лейка,Уильямсу-Лейку,Уильямс-Лейк,Уильямсом-Лейком,об Уильямсе-Лейке,в Уильямсе-Лейке,ЕдинМуж,Уильямсы-Лейки,Уильямсов-Лейков,Уильямсам-Лейкам,Уильямсы-Лейки,Уильямсами-Лейками,об Уильямсах-Лейках,в Уильямсах-Лейках
Лайкоминга,Лайкомингу,Лайкоминга,Лайкомингом,о Лайкоминге,в Лайкоминге,ЕдинМуж,Лайкоминги,Лайкомингов,Лайкомингам,Лайкомингов,Лайкомингами,о Лайкомингах,в Лайкомингах
Винслоу,Винслоу,Винслоу,Винслоу,о Винслоу,в Винслоу,ЕдинМуж,Винслоу,Винслоу,Винслоу,Винслоу,Винслоу,о Винслоу,в Винслоу
Уиндсора,Уиндсору,Уиндсор,Уиндсором,об Уиндсоре,в Уиндсоре,ЕдинМуж,Уиндсоры,Уиндсоров,Уиндсорам,Уиндсоры,Уиндсорами,об Уиндсорах,в Уиндсорах
Смита Рейнольдс,Смиту Рейнольдс,Смита Рейнольдс,Смитом Рейнольдс,о Смите Рейнольдс,в Смите Рейнольдс,ЕдинМуж,Смиты Рейнольдс,Смитов Рейнольдс,Смитам Рейнольдс,Смитов Рейнольдс,Смитами Рейнольдс,о Смитах Рейнольдс,в Смитах Рейнольдс
Джилберта Филд,Джилберту Филд,Джилберта Филд,Джилбертом Филд,о Джилберте Филд,в Джилберте Филд,ЕдинМуж,Джилберты Филд,Джилбертов Филд,Джилбертам Филд,Джилбертов Филд,Джилбертами Филд,о Джилбертах Филд,в Джилбертах Филд
Арканзаса-Сити,Арканзасу-Сити,Арканзаса-Сити,Арканзасом-Сити,об Арканзасе-Сити,в Арканзасе-Сити,ЕдинМуж,Арканзасы-Сити,Арканзасов-Сити,Арканзасам-Сити,Арканзасов-Сити,Арканзасами-Сити,об Арканзасах-Сити,в Арканзасах-Сити
Вискассета,Вискассету,Вискассета,Вискассетом,о Вискассете,в Вискассете,ЕдинМуж,Вискассеты,Вискассетов,Вискассетам,Вискассетов,Вискассетами,о Вискассетах,в Вискассетах
Юкиа,Юкиа,Юкиа,Юкиа,о Юкиа,в Юкиа,ЕдинМуж,Юкиа,Юкиа,Юкиа,Юкиа,Юкиа,о Юкиа,в Юкиа
Буйанта Ухаа,Буйанту Ухаа,Буйанта Ухаа,Буйантом Ухаа,о Буйанте Ухаа,в Буйанте Ухаа,ЕдинМуж,Буйанты Ухаа,Буйантов Ухаа,Буйантам Ухаа,Буйантов Ухаа,Буйантами Ухаа,о Буйантах Ухаа,в Буйантах Ухаа
Улан-Удэ,Улан-Удэ,Улан-Удэ,Улан-Удэ,об Улан-Удэ,в Улан-Удэ,ЕдинМуж,Улан-Удэ,Улан-Удэ,Улан-Удэ,Улан-Удэ,Улан-Удэ,об Улан-Удэ,в Улан-Удэ
Ульсана,Ульсану,Ульсана,Ульсаном,об Ульсане,в Ульсане,ЕдинМуж,Ульсаны,Ульсанов,Ульсанам,Ульсанов,Ульсанами,об Ульсанах,в Ульсанах
Умео,Умео,Умео,Умео,об Умео,в Умео,ЕдинМуж,Умео,Умео,Умео,Умео,Умео,об Умео,в Умео
Умиуяка,Умиуяку,Умиуяк,Умиуяком,об Умиуяке,в Умиуяке,ЕдинМуж,Умиуяки,Умиуяков,Умиуякам,Умиуяки,Умиуяками,об Умиуяках,в Умиуяках
Умтаты,Умтате,Умтату,Умтатой,об Умтате,в Умтате,ЕдинЖен,Умтаты,Умтат,Умтатам,Умтаты,Умтатами,об Умтатах,в Умтатах
Эрнесто Гейзеля,Эрнесто Гейзелю,Эрнесто Гейзеля,Эрнесто Гейзелем,об Эрнесто Гейзеле,в Эрнесто Гейзеле,ЕдинМуж
Уны,Уне,Уну,Уной,об Уне,в Уне,ЕдинЖен
Аналаклита,Аналаклиту,Аналаклит,Аналаклитом,об Аналаклите,в Аналаклите,ЕдинМуж,Аналаклиты,Аналаклитов,Аналаклитам,Аналаклиты,Аналаклитами,об Аналаклитах,в Аналаклитах
Юниверсити Оксфорд,Юниверсити Оксфорд,Юниверсити Оксфорд,Юниверсити Оксфорд,о Юниверсити Оксфорд,в Юниверсити Оксфорд,ЕдинМуж,Юниверсити Оксфорд,Юниверсити Оксфорд,Юниверсити Оксфорд,Юниверсити Оксфорд,Юниверсити Оксфорд,о Юниверсити Оксфорд,в Юниверсити Оксфорд
Волтерборо Мунисипал,Волтерборо Мунисипал,Волтерборо Мунисипал,Волтерборо Мунисипал,о Волтерборо Мунисипал,в Волтерборо Мунисипал,ЕдинМуж,Волтерборо Мунисипал,Волтерборо Мунисипал,Волтерборо Мунисипал,Волтерборо Мунисипал,Волтерборо Мунисипал,о Волтерборо Мунисипал,в Волтерборо Мунисипал
Варвика,Варвику,Варвика,Варвиком,о Варвике,в Варвике,ЕдинМуж,Варвики,Варвиков,Варвикам,Варвиков,Варвиками,о Варвиках,в Варвиках
Ворленда,Ворленду,Ворленда,Ворлендом,о Ворленде,в Ворленде,ЕдинМуж,Ворленды,Ворлендов,Ворлендам,Ворлендов,Ворлендами,о Ворлендах,в Ворлендах
Вортингтона,Вортингтону,Вортингтона,Вортингтоном,о Вортингтоне,в Вортингтоне,ЕдинМуж,Вортингтоны,Вортингтонов,Вортингтонам,Вортингтонов,Вортингтонами,о Вортингтонах,в Вортингтонах
Роберта Лафля,Роберту Лафлю,Роберта Лафля,Робертом Лафлём,о Роберте Лафле,в Роберте Лафле,ЕдинМуж
Вотертауна,Вотертауну,Вотертаун,Вотертауном,о Вотертауне,в Вотертауне,ЕдинМуж,Вотертауны,Вотертаунов,Вотертаунам,Вотертауны,Вотертаунами,о Вотертаунах,в Вотертаунах
Вотертауна,Вотертауну,Вотертаун,Вотертауном,о Вотертауне,в Вотертауне,ЕдинМуж,Вотертауны,Вотертаунов,Вотертаунам,Вотертауны,Вотертаунами,о Вотертаунах,в Вотертаунах
Уотсона-Лейка,Уотсону-Лейку,Уотсона-Лейка,Уотсоном-Лейком,об Уотсоне-Лейке,в Уотсоне-Лейке,ЕдинМуж,Уотсоны-Лейки,Уотсонов-Лейков,Уотсонам-Лейкам,Уотсонов-Лейков,Уотсонами-Лейками,об Уотсонах-Лейках,в Уотсонах-Лейках
Уральска,Уральску,Уральск,Уральском,об Уральске,в Уральске,ЕдинМуж,Уральски,Уральсков,Уральскам,Уральски,Уральсками,об Уральсках,в Уральсках
Ургенча,Ургенчу,Ургенч,Ургенчем,об Ургенче,в Ургенче,ЕдинМуж,Ургенчи,Ургенчей,Ургенчам,Ургенчи,Ургенчами,об Ургенчах,в Ургенчах
Уазазата,Уазазату,Уазазат,Уазазатом,об Уазазате,в Уазазате,ЕдинМуж,Уазазаты,Уазазатов,Уазазатам,Уазазаты,Уазазатами,об Уазазатах,в Уазазатах
Уруапана,Уруапану,Уруапан,Уруапаном,об Уруапане,в Уруапане,ЕдинМуж,Уруапаны,Уруапанов,Уруапанам,Уруапаны,Уруапанами,об Уруапанах,в Уруапанах
Рубена Берты,Рубену Берте,Рубена Берту,Рубеном Бертой,о Рубене Берте,в Рубене Берте,ЕдинМуж
Урумчей,Урумчам,Урумчи,Урумчами,об Урумчах,в Урумчах,Множ
Усинска,Усинску,Усинск,Усинском,об Усинске,в Усинске,ЕдинМуж,Усински,Усинсков,Усинскам,Усински,Усинсками,об Усинсках,в Усинсках
Усть-Каменогорска,Усть-Каменогорску,Усть-Каменогорск,Усть-Каменогорском,об Усть-Каменогорске,в Усть-Каменогорске,ЕдинМуж,Усть-Каменогорски,Усть-Каменогорсков,Усть-Каменогорскам,Усть-Каменогорски,Усть-Каменогорсками,об Усть-Каменогорсках,в Усть-Каменогорсках
Утапао,Утапао,Утапао,Утапао,об Утапао,в Утапао,ЕдинСред,Утапао,Утапао,Утапао,Утапао,Утапао,об Утапао,в Утапао
Уфы,Уфе,Уфу,Уфой,об Уфе,в Уфе,ЕдинЖен,Уфы,Уф,Уфам,Уфы,Уфами,об Уфах,в Уфах
Исласа Мальвинас,Исласу Мальвинас,Исласа Мальвинас,Исласом Мальвинас,об Исласе Мальвинас,в Исласе Мальвинас,ЕдинМуж,Исласы Мальвинас,Исласов Мальвинас,Исласам Мальвинас,Исласов Мальвинас,Исласами Мальвинас,об Исласах Мальвинас,в Исласах Мальвинас
Уэйла-Коува,Уэйлу-Коуву,Уэйла-Коува,Уэйлом-Коувым,об Уэйле-Коувом,в Уэйле-Коувом,ЕдинМуж,Уэйлы-Коувы,Уэйлов-Коувых,Уэйлам-Коувым,Уэйлов-Коувых,Уэйлами-Коувыми,об Уэйлах-Коувых,в Уэйлах-Коувых
Вейнрайта,Вейнрайту,Вейнрайта,Вейнрайтом,о Вейнрайте,в Вейнрайте,ЕдинМуж,Вейнрайты,Вейнрайтов,Вейнрайтам,Вейнрайтов,Вейнрайтами,о Вейнрайтах,в Вейнрайтах
Пангборна Филд,Пангборну Филд,Пангборн Филд,Пангборном Филд,о Пангборне Филд,в Пангборне Филд,ЕдинМуж,Пангборны Филд,Пангборнов Филд,Пангборнам Филд,Пангборны Филд,Пангборнами Филд,о Пангборнах Филд,в Пангборнах Филд
Вест-Бенда,Вест-Бенду,Вест-Бенда,Вест-Бендом,о Вест-Бенде,в Вест-Бенде,ЕдинМуж,Вест-Бенды,Вест-Бендов,Вест-Бендам,Вест-Бендов,Вест-Бендами,о Вест-Бендах,в Вест-Бендах
Йеллоу,Йеллоу,Йеллоу,Йеллоу,о Йеллоу,в Йеллоу,ЕдинМуж,Йеллоу,Йеллоу,Йеллоу,Йеллоу,Йеллоу,о Йеллоу,в Йеллоу
Каунти,Каунти,Каунти,Каунти,о Каунти,в Каунти,ЕдинЖен,Каунти,Каунти,Каунти,Каунти,Каунти,о Каунти,в Каунти
Палма-Бича,Палму-Бичу,Палм-Бич,Палмом-Бичом,о Палме-Биче,в Палме-Биче,ЕдинМуж,Палмы-Бичи,Палмов-Бичей,Палмам-Бичам,Палмы-Бичи,Палмами-Бичами,о Палмах-Бичах,в Палмах-Бичах
Саффолка Каунти,Саффолку Каунти,Саффолка Каунти,Саффолком Каунти,о Саффолке Каунти,в Саффолке Каунти,ЕдинМуж,Саффолки Каунти,Саффолков Каунти,Саффолкам Каунти,Саффолков Каунти,Саффолками Каунти,о Саффолках Каунти,в Саффолках Каунти
Вотерфорда,Вотерфорду,Вотерфорд,Вотерфордом,о Вотерфорде,в Вотерфорде,ЕдинМуж,Вотерфорды,Вотерфордов,Вотерфордам,Вотерфорды,Вотерфордами,о Вотерфордах,в Вотерфордах
Паркера Каунти,Паркеру Каунти,Паркер Каунти,Паркером Каунти,о Паркере Каунти,в Паркере Каунти,ЕдинМуж,Паркеры Каунти,Паркеров Каунти,Паркерам Каунти,Паркеры Каунти,Паркерами Каунти,о Паркерах Каунти,в Паркерах Каунти
Валдреса,Валдресу,Валдреса,Валдресом,о Валдресе,в Валдресе,ЕдинМуж,Валдресы,Валдресов,Валдресам,Валдресов,Валдресами,о Валдресах,в Валдресах
Фахардо,Фахардо,Фахардо,Фахардо,о Фахардо,в Фахардо,ЕдинМуж,Фахардо,Фахардо,Фахардо,Фахардо,Фахардо,о Фахардо,в Фахардо
Фейеттвилля Мунисипал,Фейеттвиллю Мунисипал,Фейеттвилля Мунисипал,Фейеттвиллем Мунисипал,о Фейеттвилле Мунисипал,в Фейеттвилле Мунисипал,ЕдинМуж,Фейеттвилли Мунисипал,Фейеттвиллев Мунисипал,Фейеттвиллям Мунисипал,Фейеттвиллев Мунисипал,Фейеттвиллями Мунисипал,о Фейеттвиллях Мунисипал,в Фейеттвиллях Мунисипал
Программа не может просклонять это словосочетание.
Норта-Веста Арканзас,Норту-Весту Арканзас,Норт-Вест Арканзас,Нортом-Вестом Арканзас,о Норте-Весте Арканзас,в Норте-Весте Арканзас,ЕдинМуж,Норты-Весты Арканзас,Нортов-Вестов Арканзас,Нортам-Вестам Арканзас,Норты-Весты Арканзас,Нортами-Вестами Арканзас,о Нортах-Вестах Арканзас,в Нортах-Вестах Арканзас
Х. Вана Эка,Х. Вану Эку,Х. Вана Эка,Х. Ваном Эком,о Х. Ване Эке,в Х. Ване Эке,ЕдинМуж
Фаллона Мунисипал,Фаллону Мунисипал,Фаллон Мунисипал,Фаллоном Мунисипал,о Фаллоне Мунисипал,в Фаллоне Мунисипал,ЕдинМуж,Фаллоны Мунисипал,Фаллонов Мунисипал,Фаллонам Мунисипал,Фаллоны Мунисипал,Фаллонами Мунисипал,о Фаллонах Мунисипал,в Фаллонах Мунисипал
Гектора Филда,Гектору Филду,Гектора Филда,Гектором Филдом,о Гекторе Филде,в Гекторе Филде,ЕдинМуж
Вагара,Вагару,Вагара,Вагаром,о Вагаре,в Вагаре,ЕдинМуж,Вагары,Вагаров,Вагарам,Вагаров,Вагарами,о Вагарах,в Вагарах
Репаблика,Репаблику,Репаблик,Репабликом,о Репаблике,в Репаблике,ЕдинМуж,Репаблики,Репабликов,Репабликам,Репаблики,Репабликами,о Репабликах,в Репабликах
Фармингтона Мунисипал,Фармингтону Мунисипал,Фармингтон Мунисипал,Фармингтоном Мунисипал,о Фармингтоне Мунисипал,в Фармингтоне Мунисипал,ЕдинМуж,Фармингтоны Мунисипал,Фармингтонов Мунисипал,Фармингтонам Мунисипал,Фармингтоны Мунисипал,Фармингтонами Мунисипал,о Фармингтонах Мунисипал,в Фармингтонах Мунисипал
Фарнборо,Фарнборо,Фарнборо,Фарнборо,о Фарнборо,в Фарнборо,ЕдинМуж,Фарнборо,Фарнборо,Фарнборо,Фарнборо,Фарнборо,о Фарнборо,в Фарнборо
Фару,Фару,Фару,Фару,о Фару,в Фару,ЕдинМуж,Фару,Фару,Фару,Фару,Фару,о Фару,в Фару
Фейра-Айсла,Фейру-Айслу,Фейра-Айсла,Фейром-Айслом,о Фейре-Айсле,в Фейре-Айсле,ЕдинМуж,Фейры-Айслы,Фейров-Айслов,Фейрам-Айслам,Фейров-Айслов,Фейрами-Айслами,о Фейрах-Айслах,в Фейрах-Айслах
Программа не может просклонять это словосочетание.
Дира Валлея,Диру Валлею,Дира Валлея,Диром Валлеем,о Дире Валлее,в Дире Валлее,ЕдинМуж
Скай Харбор Интернешнл,Скай Харбор Интернешнл,Скай Харбор Интернешнл,Скай Харбор Интернешнл,о Скай Харбор Интернешнл,в Скай Харбор Интернешнл,ЕдинЖен
